x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.4836912155151367,0.7137497067451477,-5.869859478480066e-07,0.5355286598205566,0.6640509366989136,0.00013683184806723148,0.5571203827857971,0.5746214389801025,0.0005054144421592355,0.570811927318573,0.5061427354812622,-0.0054134647361934185,0.5884285569190979,0.45730388164520264,-0.007020714692771435,0.5328368544578552,0.4989137053489685,0.00928172655403614,0.5513495802879333,0.43872109055519104,-0.019001297652721405,0.5648323893547058,0.5026460289955139,-0.029202338308095932,0.5670444965362549,0.554940402507782,-0.02693534456193447,0.5074646472930908,0.5060040950775146,-0.0030629048123955727,0.5355926752090454,0.4575241804122925,-0.04367850348353386,0.5528759360313416,0.5377044081687927,-0.05534670501947403,0.5542168021202087,0.5918298363685608,-0.050333958119153976,0.48232516646385193,0.5168516635894775,-0.019577134400606155,0.5128176808357239,0.47483259439468384,-0.05926334485411644,0.5414325594902039,0.5413463711738586,-0.06457214802503586,0.5534511804580688,0.5881639122962952,-0.05417514964938164,0.4579463005065918,0.5302820205688477,-0.035435933619737625,0.4630698561668396,0.45294609665870667,-0.055463165044784546,0.4667118787765503,0.40246647596359253,-0.06084541603922844,0.4686855971813202,0.3540361821651459,-0.05926031619310379,j
0.4771645665168762,0.7388832569122314,-5.716473197026062e-07,0.5315372347831726,0.6852245926856995,0.000758069334551692,0.551382303237915,0.5928627848625183,0.0015286535490304232,0.5632694363594055,0.524247407913208,-0.004262992180883884,0.577277421951294,0.47312307357788086,-0.006065152585506439,0.51801598072052,0.5151240229606628,0.007568816188722849,0.5397342443466187,0.4583335220813751,-0.021304504945874214,0.5585470199584961,0.517440140247345,-0.031240178272128105,0.5656482577323914,0.5677716732025146,-0.0288105271756649,0.4937877357006073,0.5257808566093445,-0.00538446893915534,0.5287463068962097,0.4843224883079529,-0.04691804572939873,0.5513583421707153,0.5619737505912781,-0.0584651455283165,0.5576984882354736,0.6134769916534424,-0.0535699725151062,0.4708814322948456,0.5415213108062744,-0.022389426827430725,0.5073908567428589,0.5042837858200073,-0.0642375648021698,0.5380321145057678,0.5721843242645264,-0.06934051960706711,0.5515064001083374,0.6185951828956604,-0.058347124606370926,0.4503006041049957,0.560379683971405,-0.038716476410627365,0.4564852714538574,0.4828335642814636,-0.06133448705077171,0.4586300253868103,0.43234097957611084,-0.06742852181196213,0.4600068926811218,0.3843260705471039,-0.06583075225353241,j
0.4707774221897125,0.780098021030426,-5.632473403238691e-07,0.5248091220855713,0.7076334953308105,0.007904737256467342,0.536349356174469,0.6122333407402039,0.007705100812017918,0.5435858368873596,0.5449382066726685,-9.247497655451298e-05,0.5510663986206055,0.4903315007686615,-0.005230573937296867,0.46630868315696716,0.5397099256515503,0.00445602647960186,0.5159404277801514,0.4932664632797241,-0.021278195083141327,0.5422654151916504,0.546030580997467,-0.03126141428947449,0.5524612069129944,0.589501678943634,-0.03157695382833481,0.4440900683403015,0.5559805035591125,-0.012224267236888409,0.511611819267273,0.525797963142395,-0.04640519991517067,0.5401695370674133,0.5937857031822205,-0.05537200719118118,0.5506277084350586,0.6389269232749939,-0.05232982710003853,0.43503421545028687,0.5862995386123657,-0.030975356698036194,0.5051409602165222,0.5569151043891907,-0.06644507497549057,0.536719799041748,0.6213006377220154,-0.06641222536563873,0.5475975871086121,0.6646826267242432,-0.054667338728904724,0.43630337715148926,0.6206938624382019,-0.04886622354388237,0.4535856544971466,0.5480554103851318,-0.06921866536140442,0.4588049650192261,0.5002751350402832,-0.07177464663982391,0.4627520442008972,0.4563900828361511,-0.06809505820274353,j
0.4630191922187805,0.8051868081092834,-5.608076776297821e-07,0.5186143517494202,0.7162312865257263,0.020134177058935165,0.5309251546859741,0.6309233903884888,0.023195257410407066,0.5360435843467712,0.5693109631538391,0.01806741952896118,0.5332598686218262,0.518134355545044,0.01462841872125864,0.4501732587814331,0.562807559967041,0.0017548195319250226,0.5246332287788391,0.5301818251609802,-0.018072519451379776,0.547867476940155,0.5911000370979309,-0.02268865332007408,0.5483914017677307,0.63369220495224,-0.02272341027855873,0.43328791856765747,0.5848946571350098,-0.020071476697921753,0.5299947261810303,0.5623225569725037,-0.04735283553600311,0.5530720949172974,0.632839560508728,-0.04653908684849739,0.5573517680168152,0.6782221794128418,-0.040035974234342575,0.4323771297931671,0.6225179433822632,-0.04230985790491104,0.5276679396629333,0.6009390950202942,-0.07045932859182358,0.550507128238678,0.664712131023407,-0.06169493868947029,0.5532805919647217,0.7068924903869629,-0.048479169607162476,0.44466304779052734,0.667412281036377,-0.06315674632787704,0.4797411859035492,0.6083736419677734,-0.0862361490726471,0.49590936303138733,0.5646958947181702,-0.09004317224025726,0.5112830996513367,0.5226654410362244,-0.08831512182950974,j
0.44900333881378174,0.8183409571647644,-2.773508924747148e-07,0.4708937704563141,0.7307783365249634,0.007588751148432493,0.4891264736652374,0.6354582905769348,-0.002190489787608385,0.506214439868927,0.5642945766448975,-0.015148188918828964,0.5110231637954712,0.5075092911720276,-0.025699464604258537,0.44701439142227173,0.5871959328651428,-0.040252599865198135,0.5439043045043945,0.5451524257659912,-0.06661314517259598,0.5615252256393433,0.5960963368415833,-0.07140401005744934,0.5509095191955566,0.6290611624717712,-0.07153255492448807,0.4466295838356018,0.628163754940033,-0.05746252462267876,0.5560309886932373,0.6107653379440308,-0.0800996646285057,0.5684587359428406,0.6646150946617126,-0.07372196018695831,0.5596244931221008,0.6932861804962158,-0.06983856111764908,0.458015501499176,0.6789676547050476,-0.07373262941837311,0.564581036567688,0.655691385269165,-0.09503085911273956,0.5743697285652161,0.698602557182312,-0.08247213810682297,0.5651154518127441,0.7250428199768066,-0.0731346532702446,0.47835293412208557,0.7310119271278381,-0.08891303837299347,0.5458077192306519,0.6911100149154663,-0.10523391515016556,0.5770062804222107,0.6867820024490356,-0.10147318243980408,0.5993651747703552,0.6827278733253479,-0.09700161218643188,j
0.461977481842041,0.8349270820617676,-3.0571140996471513e-07,0.4752180874347687,0.7475112080574036,0.009053577668964863,0.4914674758911133,0.6437418460845947,0.0025534809101372957,0.5133644938468933,0.5643485188484192,-0.006537041626870632,0.5234136581420898,0.5073152780532837,-0.013140814378857613,0.45323729515075684,0.5992478728294373,-0.036450184881687164,0.5503846406936646,0.5492647886276245,-0.05654693767428398,0.5634496808052063,0.6008235216140747,-0.056609056890010834,0.5496947765350342,0.6294314861297607,-0.05515745282173157,0.45706045627593994,0.6400738954544067,-0.052697259932756424,0.5665804147720337,0.6095094084739685,-0.0692833885550499,0.5771199464797974,0.66018146276474,-0.06032862514257431,0.5650426149368286,0.6834616661071777,-0.05618293583393097,0.4746091365814209,0.6893571019172668,-0.0674218237400055,0.5795825123786926,0.6511386632919312,-0.08362061530351639,0.5890324711799622,0.6929596662521362,-0.06899619847536087,0.5774638652801514,0.7154324054718018,-0.060145698487758636,0.5002375841140747,0.7395215034484863,-0.0809289813041687,0.5702502727508545,0.6907999515533447,-0.0950700119137764,0.6080532670021057,0.6696829199790955,-0.09193595498800278,0.6365721225738525,0.6460180878639221,-0.0892181247472763,j
0.4525017738342285,0.7708507776260376,-3.920387143807602e-07,0.5039989352226257,0.7310892939567566,-0.01219218224287033,0.5298877358436584,0.6435595154762268,-0.013301416300237179,0.5421028137207031,0.5708663463592529,-0.01784854382276535,0.5413788557052612,0.5111171007156372,-0.017918385565280914,0.5038279891014099,0.5731332302093506,0.006113599054515362,0.5120946168899536,0.5083221197128296,-0.021160975098609924,0.5227705836296082,0.5599633455276489,-0.03341278061270714,0.52729332447052,0.6066417098045349,-0.03210390731692314,0.47452276945114136,0.5716834664344788,0.0027785294223576784,0.4884336590766907,0.51789790391922,-0.034204285591840744,0.5009174346923828,0.5885404348373413,-0.0466948002576828,0.5033305287361145,0.6410766839981079,-0.042011093348264694,0.44322940707206726,0.575356125831604,-0.005459984764456749,0.4526289999485016,0.5182330012321472,-0.038109105080366135,0.4743069112300873,0.578646183013916,-0.04094664007425308,0.4857975244522095,0.627666175365448,-0.029224788770079613,0.41100412607192993,0.5833815336227417,-0.014724607579410076,0.41063162684440613,0.5054904222488403,-0.02857181988656521,0.4133968949317932,0.4560697376728058,-0.030546631664037704,0.41615259647369385,0.41030216217041016,-0.026048079133033752,j
0.45517730712890625,0.7698723673820496,-4.1743282963579986e-07,0.5055766701698303,0.7303000092506409,-0.012162518687546253,0.5299360752105713,0.641864538192749,-0.013069947250187397,0.5403256416320801,0.5696617364883423,-0.017514564096927643,0.5386459827423096,0.5103080868721008,-0.01732257939875126,0.5028555989265442,0.5701748728752136,0.005053468514233828,0.5098773241043091,0.508971095085144,-0.022017953917384148,0.520798921585083,0.5646531581878662,-0.03312685713171959,0.5257529616355896,0.6122323870658875,-0.031030556187033653,0.47338882088661194,0.5700632333755493,0.0015221572248265147,0.4854292571544647,0.5189812779426575,-0.0349092110991478,0.4999483823776245,0.591187596321106,-0.04610740393400192,0.5040907859802246,0.6429815888404846,-0.04071381688117981,0.4423881471157074,0.575503408908844,-0.006934056989848614,0.4504888951778412,0.5210356712341309,-0.03976732864975929,0.47387227416038513,0.583739161491394,-0.041787076741456985,0.4866568446159363,0.6329568028450012,-0.02949182316660881,0.4107816219329834,0.5853320956230164,-0.01640111207962036,0.40908658504486084,0.507910430431366,-0.03071608580648899,0.4105808734893799,0.45854485034942627,-0.03261983394622803,0.4120912551879883,0.41263091564178467,-0.028004035353660583,j
0.45569178462028503,0.7916979789733887,-5.174376838112948e-07,0.505841076374054,0.7414036989212036,-0.008199824020266533,0.5202986001968384,0.6430509090423584,-0.007457179483026266,0.5240617394447327,0.567595362663269,-0.011433874256908894,0.5233317613601685,0.5098925828933716,-0.010525532998144627,0.49075812101364136,0.5704538822174072,0.003973764833062887,0.49968841671943665,0.5054369568824768,-0.026378149166703224,0.5209909677505493,0.5649433135986328,-0.037273310124874115,0.5311132669448853,0.6155843734741211,-0.03423631191253662,0.4630160927772522,0.5801560878753662,-0.0031167976558208466,0.4823582172393799,0.5320451259613037,-0.045067667961120605,0.505337655544281,0.6104475855827332,-0.05613774433732033,0.5119174122810364,0.6616650819778442,-0.04952559620141983,0.43513166904449463,0.5952416658401489,-0.015205335803329945,0.4525798261165619,0.5547077655792236,-0.056048888713121414,0.48281610012054443,0.6218428015708923,-0.06014081835746765,0.4974990487098694,0.6677715182304382,-0.04723983630537987,0.40828412771224976,0.614266574382782,-0.027537250891327858,0.40439146757125854,0.5365051627159119,-0.047638386487960815,0.40395277738571167,0.4851800799369812,-0.0516628697514534,0.40313082933425903,0.4369423985481262,-0.047647204250097275,j
0.44735896587371826,0.8047486543655396,-5.542357826016087e-07,0.49883538484573364,0.7439308166503906,-0.006378494668751955,0.5119097232818604,0.6405797600746155,-0.006074872333556414,0.5134157538414001,0.5649641156196594,-0.010992099530994892,0.5097188353538513,0.5069978833198547,-0.011322435922920704,0.4694293737411499,0.566039502620697,0.0011786016402766109,0.4908325672149658,0.5092747807502747,-0.03060801886022091,0.5160638093948364,0.5688128471374512,-0.04100436344742775,0.527539849281311,0.6167014241218567,-0.03781060501933098,0.44322776794433594,0.5839481353759766,-0.007923745550215244,0.4776808023452759,0.5429974794387817,-0.05126747488975525,0.5061019659042358,0.6210600137710571,-0.06120485067367554,0.5164986252784729,0.6714706420898438,-0.0540333166718483,0.4198623299598694,0.6091353893280029,-0.021817341446876526,0.453269898891449,0.5766968131065369,-0.06532292813062668,0.4870654344558716,0.6441425681114197,-0.0678553357720375,0.5036285519599915,0.6885237693786621,-0.0534992441534996,0.40004637837409973,0.6385171413421631,-0.03580765798687935,0.3996816575527191,0.5611814260482788,-0.05846588686108589,0.39824575185775757,0.5106814503669739,-0.06231927499175072,0.39777129888534546,0.4636355936527252,-0.057744160294532776,j
